LS_Pred,Crash cause
1.7750296553741014,5
1.853708645451472,4
2.0107681671570474,5
1.8064527957241385,4
1.610241210384568,4
2.005014279126489,4
2.0813762469010033,5
1.5083057939259708,4
1.6209942557033914,0
2.228157400493739,2
2.1616061985907256,4
1.8886217997797266,4
1.776227458441798,4
1.5579796337785485,4
2.2004147698895533,0
2.3502761028235226,2
2.1615206726291802,2
2.135153610398526,4
1.6277719226422906,5
1.9108904568185907,2
2.0208274843793976,2
2.3617900738701154,4
1.7403273521597173,4
2.511479987000335,4
2.4128720689165135,4
1.9187465960959291,4
1.9449698863118212,5
1.964246236574173,4
1.6889166998156266,4
1.8458741761154431,5
2.0935223357939723,4
2.3651789753110757,4
2.418593826114528,4
2.1368045741336257,2
1.9947330279361468,4
2.0640436624445595,0
2.5909178050825874,5
1.7100746246640695,2
1.5123304627535878,4
1.7538887626788284,2
1.9814532820735025,4
1.6529848209950357,3
1.6143667669014912,0
2.590775697378768,4
1.8891961580126866,4
2.2444826061560237,4
2.388344183527932,4
1.7137778642868695,5
2.169540990984832,4
2.202800863891328,4
1.682162480749406,4
2.41252739882426,4
2.4640076340927353,4
2.1287270871094575,4
1.8592281022038555,4
2.1117375202477486,4
1.9884539437733972,2
1.864599513842623,4
1.8922275309907257,0
2.036568979469344,4
1.9778461441165942,0
2.5445030573482113,2
2.145918404013815,0
1.9509805265967242,2
2.414584357547663,4
2.210836662593404,4
2.160728659845879,0
2.1728777667465513,4
2.1533976300226016,1
1.3495146305261048,1
2.3798192112488183,4
1.8474748455466619,0
2.546917211345181,0
2.0127937320225753,4
1.6614488382593064,5
1.8811896714594156,4
1.805251684355976,0
2.03459885216345,4
2.008372755039015,2
1.952603465291158,0
2.120539212058855,5
1.7178209260541035,4
1.6161127425114734,4
1.8556694109466727,0
1.8716533862620772,4
2.177975359540333,2
1.5225959916408014,4
1.7435264551507401,4
1.7001230062939556,5
1.449233102252166,1
2.113304691168961,2
2.005258735479777,5
2.184560128320404,5
2.3483145189438983,0
1.6851962051546532,4
1.6851962051546532,0
2.37626200072858,0
2.2112518642448165,2
2.1611691121039387,4
2.4742703704300157,4
1.595863873295427,4
1.994155480506501,4
2.1223587617086372,4
2.140711275196357,0
2.003066974161107,4
2.0057476481863534,2
2.0362064059890184,0
1.8829876015703029,4
1.8383579531176162,4
2.3641410113321375,4
1.40238080681311,4
2.118935047464677,2
2.2113560780972974,2
2.1026241240602905,4
1.5503210315098732,2
1.8598932270563924,4
1.573940260041862,0
2.31493525200303,2
2.259325987866744,2
1.5703677306798087,2
1.553791411421092,4
2.598483236723511,5
1.5885443127552858,1
1.9936430236411975,2
1.9140452605216853,4
1.6200685320135988,4
2.351521611728609,4
2.0540609016884313,2
2.067739672874562,2
2.132763373455486,0
1.9773077384745692,4
2.2221933623184023,5
1.8391199570492225,4
1.9080820866795878,0
1.8503538997187192,4
1.7698652309425627,2
2.3817974111388636,4
1.67070293922716,5
1.5903927259090196,0
2.65628763455431,4
1.9656136651544647,4
2.5707226647514556,4
1.9238426486212632,5
1.6982179364680605,4
2.008400050319401,0
1.9441196108898942,0
2.2576979896189195,2
1.79784725682996,0
2.2194614261875385,2
1.5927840289403927,5
2.15810088643242,4
1.3444136363747816,4
2.1379973186989796,4
2.172243149667647,4
1.8308018167156974,4
1.692526242352301,0
2.1557890395577615,4
1.8979631859529893,4
2.243705375829858,2
1.9499496054757948,4
2.2946332254462334,4
1.550833734671424,2
2.2605186886887876,2
1.9849960782811154,2
1.9814532820735025,4
1.7512530699040827,4
2.0273372470923303,4
1.7304540899757983,2
1.6329815683287343,5
2.1173831425404614,4
1.6726739487672297,2
2.584274333134678,0
2.4070448732757983,2
2.173419545093452,4
2.4388607704522665,0
1.522047879533817,2
2.392332258493129,5
2.0442196283065224,4
2.005501381388944,5
2.0224898741607342,4
1.9720917492001129,2
1.936342951444993,4
1.5774887900552859,2
1.7900084841805475,4
2.042283159420185,2
1.936342951444993,4
2.135856393794781,4
2.295250875574221,4
2.350299801359572,2
2.1757798193868183,0
1.6851962051546532,0
1.9218603473659852,0
1.6889166998156266,0
2.2264855035770212,5
1.7742789602225693,2
1.8996823734486665,0
1.9727948451841446,5
2.2203129451679775,0
2.553364585861475,4
1.0979392363536227,4
2.0608846838916075,2
1.6491423964517662,2
2.0747204141029894,5
1.64961508057911,2
1.630886775176473,4
2.394573553729767,4
1.7598201262777435,4
1.9989288771077476,0
2.7053170216016547,4
1.8515853452134485,2
1.988184995517213,0
2.467516151363795,4
1.6986703148217985,4
1.3978739365702109,3
1.7688275542317442,2
2.138193270871088,0
1.5449226625526864,4
1.9477681185531275,4
1.7852818561321913,4
2.5503142307851174,4
1.6261889532107627,4
2.1443664170587518,4
2.0838020988026713,4
1.9807330022433138,5
2.3351126942215896,5
1.8358918226161598,4
1.7310639121443672,4
1.8528595591588264,5
1.6907616019172869,4
1.6457008552964338,4
1.501757725473879,2
1.6727747542107103,2
2.5813784600971825,2
1.8812459408777649,4
2.3582230482740014,0
2.3977119485468323,2
2.208178047546989,2
1.5874552046639403,0
2.295453801288167,4
1.7572714853524605,0
1.9829714531963982,4
2.069670562898969,5
2.003066974161107,4
1.765434743507545,4
1.79713111232926,4
2.2807158117692525,2
2.6709585018512714,4
1.5854009136501315,4
2.2139418522348016,0
1.6260790088685462,2
1.9719964783418882,4
1.7915726275243655,0
1.4975169880217511,5
2.069944542137994,5
2.135084234113416,4
2.135481306175678,0
2.025992737149246,2
2.0468660814701822,0
2.6701211439749013,4
1.6851962051546532,2
1.936342951444993,0
2.5137887913943517,4
2.190636699585234,4
1.7418262681388077,4
2.0513352064918595,4
1.7997422518319883,4
2.3226419567176206,0
2.3081199188484876,0
1.8851618243945185,0
2.125295334098351,4
2.3838964448772266,4
1.644957534139671,4
2.0360284711657153,0
1.9714876401486743,5
1.7988812567886892,5
2.166025799835717,2
1.813944225132191,2
2.5744301202448607,0
1.8385974681964963,2
1.904469294440131,0
1.6123192385346905,0
1.9180047630841832,4
1.7412757328353465,2
1.5810315590291695,4
1.7724013458780432,0
2.0273372470923303,4
2.0108706611312046,4
1.6614228484618376,5
1.6851962051546532,4
2.284624843393761,4
2.021090516965515,2
1.677755215832706,0
1.5945671163142991,4
2.0201338504180026,4
2.0854328409729384,2
2.1067828917915197,0
2.011920075629318,0
2.5684070456252286,4
2.3701828817917545,5
2.2282665044692447,4
2.177717539553094,5
1.8916407314718722,4
1.5661209265345946,2
2.1399999582406153,2
1.7631519775930227,4
1.9140199834791518,2
2.125248033301654,2
2.4662940487390483,4
2.041752633180394,4
2.0073384508180947,4
2.161962668713694,4
1.9710528096986386,4
2.0275817034456183,0
2.1104765163568424,4
2.099097852575287,4
1.6824523105187683,4
2.168188727337216,4
2.164642072997747,4
1.8294528633314944,4
2.0201808551365046,2
1.6628913530291718,2
1.581503450306724,5
2.4597256717525604,2
2.379898579600526,4
2.5179248928232587,4
1.9068802457937037,0
1.089115666289791,0
1.961355041142233,0
1.6634028511347259,0
2.0018989697196163,0
1.868456410190619,0
2.194898284376921,2
1.9802548249080754,5
2.6477963256441144,4
1.5348859918452296,2
1.7908317937378317,0
2.0273372470923303,5
1.6043206085440018,5
2.3524546155093775,4
2.020003162974987,0
2.1658204963238585,0
1.727636873634998,4
2.519369533385812,4
2.319319136746243,2
2.217806939257908,2
2.1334479625880416,2
2.3390026041972503,4
1.5090992762426114,0
2.426458744654087,4
2.0273372470923303,4
2.635674008480387,2
1.5435716571136253,2
2.263992098684986,4
1.689267643673311,4
2.6683325096852575,4
1.4274278887464762,0
2.0998349399256715,4
1.7464871515144442,4
1.6760458114717443,4
2.1126055300686106,4
2.2842642228832273,4
2.133289499442183,4
2.422551241133648,0
1.9343496344030453,2
1.9042520582110902,4
2.3516975214775777,0
1.9840500301026303,0
1.5692562953805984,0
2.1552631796823203,0
2.237003019900903,5
1.7766652204746116,4
1.6927004151035456,2
2.1088995669099693,4
1.8833748491856692,5
1.9656914723722942,4
1.9591631983755806,4
1.7689375219958512,4
1.6288197418711343,4
1.93503683755366,0
1.9921666149072572,4
2.1703593738143425,4
2.330282544117495,0
1.811607630989448,0
2.017639864926712,2
2.205426981248635,4
1.5791198682245724,2
-0.5903309936818117,4
1.667997039348991,5
2.0731349927408766,0
2.5093260584170873,4
1.8207516819473692,4
2.176460021761866,4
2.0275817034456183,4
2.41252739882426,5
2.396872210618169,4
2.194499755176982,0
1.4244406354464891,4
1.6637664615831635,0
2.590673348729299,5
2.0463953965911057,2
1.944757413304771,4
2.005014279126489,0
1.6781083655779327,2
2.0348761859375295,4
2.0241175488052012,0
1.5784738325457324,5
2.0730406894418305,4
2.530445478240635,4
2.0274594752689743,0
1.6851962051546532,4
2.005014279126489,0
2.2495089882158186,0
1.6649442365211486,4
2.409161542102405,0
2.10551639846633,4
1.8145155896317156,0
2.084298625383091,4
2.1149046442866113,2
2.14017388004833,2
1.5062053107983107,0
2.1169074085513566,2
1.6244082335586676,2
2.367816786205957,4
2.0646167215353195,4
2.020582624327898,4
2.1992571128116327,5
1.5914120930422762,0
2.266598699775447,0
2.309858931695315,5
1.5847447216010666,0
1.901485203064873,2
1.9842760511154727,5
1.952464418783067,5
1.8501094433654313,4
2.005258735479777,2
1.9524512664632545,4
2.469104851538264,0
2.509371145071452,0
1.675597984432346,5
1.9782418592148947,4
2.2215135669576416,4
1.937716544817571,2
2.2943736899477947,0
1.9710274652101187,4
2.3863884605701307,4
2.013739276856837,0
2.1672654173286974,4
1.936342951444993,5
2.0935223357939723,4
2.3292381732836573,4
1.779386489790694,5
2.281545226609241,4
2.005014279126489,5
2.1763646182660485,4
1.7250756657373931,4
2.267457764930538,2
2.578277977792008,4
1.8311878664405812,4
1.6290509022896635,4
1.532930341018925,4
2.2618349842593553,4
2.066207289420386,1
2.003066974161107,5
2.1448910344649565,4
1.5951068356940326,4
1.9483485936666107,4
1.606516943472026,4
1.7487189280448359,0
1.683041301010642,4
1.7479694561416699,4
2.066003717599648,4
1.930971638373608,4
2.228254089668739,0
2.023040513509271,5
2.4370671968129347,4
2.003066974161107,2
2.228254089668739,4
1.9356766135618273,2
1.4246328761645581,0
1.5973913572937852,4
1.0962295859496187,1
1.9263532034251902,0
2.005014279126489,0
2.3214917279765976,0
1.7321180161266416,4
1.5412452305227915,4
1.577296134914857,4
1.9255358342804236,5
2.1026241240602905,0
2.036585419427895,5
2.05830340214676,4
1.991750297347336,2
1.7159323319667121,4
1.4552579591972448,2
2.0820300585411613,2
2.5122666416444646,4
1.9140199834791518,4
1.8253814232065033,1
2.4970949641972866,4
1.5674995439338162,5
1.9717742835310155,0
2.2903737180835964,0
2.0410062712038566,0
1.9456821699800233,4
2.0747204141029894,4
2.205886421439321,4
2.1564972730121132,0
2.1239663854219692,2
1.9557828255228236,4
1.7140627907397015,0
2.2269996693702487,4
2.262482398097248,1
2.103350794526603,2
1.9402293104477555,0
1.858886873060307,1
-1.2921013288691183,2
1.7108967825711205,0
2.0628295154398812,4
1.5515354343804895,4
1.8109844947050249,4
1.8508413979692335,4
2.1518940259287853,0
1.856255123424033,4
2.6010638621219084,4
2.2405080854991093,2
1.5093331546265265,2
2.140343213117192,4
1.7621284628599443,4
2.1069582742573174,2
1.9775718486440568,4
1.8781593954491747,4
1.624317864345459,0
1.7893014601493156,4
1.816384947383104,4
1.5011521639702732,4
2.0280706161521946,0
1.7713131313272599,5
2.330282544117495,2
1.76554079731921,5
1.679892733885363,0
2.0578368811727548,5
1.9751292249150425,1
1.8398105889954381,5
2.354312732361666,2
2.236853039949717,4
2.2856805225012624,0
2.5707226647514556,0
2.485968594897301,2
2.4192591122679703,4
1.883863156504121,4
1.936342951444993,4
1.8153117184741339,4
1.756485676100859,4
2.1000994844083567,2
2.2132922946763305,4
1.5288988065007711,0
1.7181367031925245,5
1.8136091750580503,4
2.2670082590335636,4
1.5346982190794456,0
1.900935176269975,4
1.68486583151535,4
1.9698812456728452,4
2.302904242161808,2
1.5315093505253734,2
2.574033471404387,4
1.6889166998156266,0
1.7006136749771945,2
2.2576979896189195,0
2.0273372470923303,2
1.9045687247385552,4
1.7450633197237528,0
2.2696021755941076,4
1.7545385384637464,2
1.6025973674801715,4
2.232899799527249,4
2.136175319879403,4
2.005258735479777,0
1.9522652419746276,2
1.7687915691387044,4
1.5807186097411772,4
2.194213610172568,0
1.8839624049000614,4
1.8792634653706342,2
2.2377439191704753,4
2.3462363553953924,5
2.2475420368642305,4
2.430012676615174,4
2.0927770362713063,4
1.4122242263467273,4
1.6219542077499454,4
1.3553990512601288,4
2.0948551937918207,0
2.6515032260759814,0
2.1863537094060366,4
2.171099342431566,5
1.8736841815785459,5
2.0178075727211375,4
2.1067526946696695,4
1.9806634610992924,4
1.9497725325439543,4
2.005258735479777,4
2.2512529995872232,4
1.6614488382593064,4
2.2112808320909365,4
1.8429130215371945,0
2.50768448129528,4
1.897790460666322,4
1.8943482965077016,2
2.1900747134329377,4
2.303101039979649,4
1.6517117532058916,0
2.0069455087355035,4
2.2469977752497443,4
1.847904817588581,2
1.6851962051546532,0
1.6253126756608856,4
1.827189417450304,0
1.9201439457880902,2
2.10617938706651,0
2.209549820812993,4
2.0456338021431435,0
2.2728994494089734,0
2.102018217515678,4
2.066207289420386,4
2.416513196380237,0
2.5281475024411346,2
2.4299945825145435,4
1.6244532302570542,2
2.551257276414432,0
1.6381032565202962,4
2.119659656494464,4
2.171890642206727,4
2.2704803142819525,4
1.4701006277230748,0
2.4121159463315593,4
2.145154444060194,0
2.1575858155490573,0
1.9780778769040854,4
1.772725375567106,2
2.3931552835048557,0
1.4393099430942788,0
1.815896145272312,4
1.6825449126000434,0
2.604020611459474,4
1.4809107520728233,4
1.5709320842242567,4
2.022370831573268,2
1.2405113125391907,4
1.8112022369732708,4
2.5139655726803016,4
1.6631989854519453,4
2.019708631935621,2
2.4852497653795824,2
1.7968933172051589,0
2.543225543093306,0
1.6628346881674012,5
2.4665752458857786,5
1.9871960927439396,4
2.0362942032829174,4
1.739160116029896,2
2.4393867357315715,4
2.005014279126489,4
1.9799681815257342,2
2.058332887118461,2
2.5746242831027577,0
2.001328992129071,4
2.1880291150088795,4
1.8433838412430625,4
1.747532746130012,4
1.9841892028587216,4
1.6851962051546532,0
2.5245097193762165,4
1.8165652554222185,4
1.9307462064925138,4
2.5612937324916754,4
1.9301779813475786,5
1.615188085707857,4
2.0625306141688955,2
2.094460273947486,4
2.0471594561738042,2
2.0273372470923303,4
2.0485456065923997,4
1.9649092529251395,0
2.029856690703214,5
2.005258735479777,3
1.8031782358538455,4
2.4055512290272616,4
2.3994658270085196,4
2.0601340853557844,4
1.9450468244726737,4
2.2462034417933703,0
1.626068417452462,0
1.6686540426169647,2
1.8178095171995126,2
1.8460607559570408,0
2.2949184207435316,4
1.8386266033708853,2
2.1356897339075935,2
2.216822723142823,4
1.5415491011160647,5
1.482569633168035,2
2.5141269544579905,0
2.005258735479777,4
1.8473599866191286,5
2.086688075580161,4
2.226057147136438,4
2.194091381995924,2
1.8896855622337552,4
2.1732120144500855,0
2.397277061666391,2
1.8244752124405272,4
1.7693127772346566,4
1.9813245584008818,3
1.5658678003986402,4
2.392332258493129,4
2.6663852047198753,4
2.0799836455275846,4
1.456070386220886,0
2.402977706249661,4
1.7107192524970773,4
1.7250617932927998,2
1.9635603769025813,0
1.6247359736237679,0
2.2063666855583217,0
2.4963131963601066,5
2.1603262524734506,4
1.4166731714065577,5
1.7390334573524342,0
2.459649392930233,0
1.7012847248927399,5
2.4163821682526914,2
2.0617494448564044,3
1.9147667343540622,0
1.9725911949294201,0
2.237003019900903,0
2.018444664861083,0
2.399420918406573,2
2.4560902417976385,0
2.5975791774428,0
2.1355665516949376,4
1.8773409660503821,0
2.5598137309010656,5
1.273188842115196,4
1.8806031306437458,4
1.580503512245125,4
2.120539212058855,0
1.9145236742757406,0
2.139197704663339,2
1.8591894197470087,2
2.244833534819027,0
1.9256327326787388,2
1.6834894395761215,4
1.8515506985736139,4
1.8485153514121626,4
2.5993939676930777,0
1.8786989232915516,4
1.988184995517213,0
2.042325030199419,4
2.1861803781483795,4
2.0284591120222295,5
2.172243149667647,4
2.241023990214781,4
2.0820300585411613,1
1.6522871040538338,5
2.486187617652809,4
1.7338919614737607,4
2.560068309489187,0
2.4490288556780566,5
1.7347048560340919,2
2.003066974161107,5
1.5772947386398906,0
1.9114068557713177,0
2.343796441425848,5
2.519369533385812,4
1.9623134950685903,4
2.151197257567823,4
1.7229898968612671,4
1.788398155657108,2
2.0379756803245055,4
2.6766662685137335,4
1.854630677275983,4
2.230912674456782,4
2.249959109212245,2
2.164157814286812,2
2.047782792795012,4
2.2059311217028976,4
2.4097319253158815,4
1.5275254765657613,2
2.4147746931418954,4
2.0086245922016324,4
1.8163924891254506,4
1.4995770643330613,4
2.0273372470923303,5
2.332293247228876,5
1.9436020663637992,4
1.7198769342725475,4
2.5707226647514556,4
1.8559808081640672,1
1.9516796437005597,4
2.41252739882426,4
2.136311596919771,4
2.0280706161521946,4
1.667935792623076,2
1.5314591723983786,4
1.3109109403534183,2
2.1919946493801032,4
2.050938219765247,0
2.5486038563956197,0
1.8014612146050446,2
1.8905134651878222,2
1.451712733139084,4
2.480409424026562,4
1.8345239363872552,4
2.4176969029532325,4
1.7206805178821358,4
2.314469875745029,4
2.133289499442183,4
1.936342951444993,0
2.5800270825607625,2
2.551257276414432,4
1.4602281002487976,4
1.8626590508431806,2
2.5741614675222335,4
2.5707226647514556,0
2.009033470305666,4
2.0555021299543177,2
1.5593935321492003,5
1.7487227002964043,2
2.546539449455128,1
2.2238361345805484,4
2.3606595015180587,4
1.8344180691360035,0
1.7825324646157226,0
2.484200701173917,5
1.5668471734500853,5
2.003066974161107,0
2.6683325096852575,5
1.6382033150734503,5
1.6713083573201502,2
0.9993932006967468,2
1.6633236008739773,4
2.163922449530316,5
2.0703841085982115,2
2.459404936576945,4
2.1783146706849252,4
1.846358070785139,0
2.111463672826553,4
2.005014279126489,2
2.5963564393702283,4
1.6470567544278003,0
1.6111864388085677,5
2.590673348729299,0
2.1537090091347286,5
1.8481198803939567,0
2.2059311217028976,5
1.4210860344286054,4
1.6517117532058916,5
2.4886537574983314,4
1.863675356516857,0
2.2214950364034887,4
1.7284087189856503,0
1.9339541303763244,4
2.5616221580397545,0
1.7204989778065003,5
1.6710009967664854,4
1.6851962051546532,0
1.899824667470968,4
2.2234945817684615,1
1.8096974643680588,4
1.70634626601052,4
2.1992571128116327,0
1.730364683344825,4
1.5018188395622012,5
2.5513800241640943,4
1.6100571113681514,2
2.002155035984572,2
1.4835743435531321,4
2.361850225376202,2
2.208135275186753,2
1.8444161256304432,5
1.8436607765597253,0
1.9171838201487876,0
2.4817279045427862,5
1.9512294509022972,5
1.9635739116872868,2
1.677755215832706,0
1.8665018278950514,4
1.763631593933717,2
1.9639265456600599,2
1.9297467505524664,5
1.6207287153385228,4
1.514985620254614,4
1.8867900788542484,4
1.8732270805228146,0
1.8812459408777649,5
1.8880001599439855,4
1.73512730033566,0
1.955975556110824,4
2.075252989307187,0
1.7585363162538266,4
2.513503100479917,4
1.7571464692079846,4
2.4825071803405336,0
1.8991433324352718,4
1.6642108674612845,4
2.482828252059807,0
1.7101853830511669,5
1.5345759909028014,0
1.7554134097741243,4
2.1763646182660485,2
1.7841642896590293,2
2.005258735479777,4
1.936342951444993,0
2.1425935229349453,0
2.223054346890758,4
2.0142007523289482,2
1.8403480507427339,4
1.7788267100868842,4
1.8782145737233866,0
1.6228335954414284,0
1.5945034831408393,4
2.0860158206086186,4
2.0290122385260183,2
2.6142343457822856,4
2.311426740770608,4
2.0733853551669608,4
2.340861568911425,5
1.493925828272137,2
2.4158932555461154,4
2.335146682827152,4
1.7990675691495954,4
2.5861967248349136,4
1.487217379671745,0
1.6201445755552597,2
1.9357031754368255,4
2.005014279126489,2
2.5074992253984814,5
1.998437748042686,4
1.906050240948296,5
2.0935223357939723,4
1.9931444403204095,4
2.18053731650619,4
1.660900293619662,4
2.005660590551458,5
2.132370283390825,0
2.3431497912410686,4
1.7177877346272263,4
1.6594663627521755,4
2.519369533385812,2
1.7424350713436103,4
2.4076057570151717,2
2.003066974161107,2
2.2618349842593553,4
1.6517117532058916,3
2.3002362014549473,0
2.06852162040872,4
2.164629313398793,4
1.9814532820735025,4
1.8142354553393125,0
2.5963564393702283,4
1.5104447870172413,4
1.7014979260643837,4
2.0267610081702445,2
1.72086833907674,4
1.9602812855599114,4
2.4369417767552695,5
1.9393082778484567,2
1.640860836495723,4
1.9544139001861098,2
1.8212223494431932,0
2.156090833860136,4
2.0018057039057386,0
2.541431382726402,4
2.0275817034456183,0
1.6277602739642556,4
2.0521694324486672,5
0.4828286203701957,4
1.9648630952600334,5
2.2738552100472145,5
1.9985621925778154,4
1.6517117532058916,2
2.069732584293578,5
2.0353069896231863,2
2.171693102475501,0
1.9116055042073103,0
2.100242931956737,0
1.8527180186101282,4
1.993092601402878,4
1.8214906678383147,4
2.4835381272875297,4
1.644915536723254,4
2.3391725495558986,2
2.0033039897160263,4
2.384912704046802,4
2.1298404487112883,4
1.6851962051546532,0
1.544637816739347,2
2.004509619099208,2
1.5968869325853978,0
1.8291376035499392,4
1.6663032430226838,0
1.7996061454253183,5
1.8343692647357561,4
1.5973913572937852,0
1.612921199180041,4
2.0273372470923303,4
2.2943167818037726,5
2.1054919857952634,4
0.8160959714160909,4
1.7973665706874697,0
2.0273372470923303,4
1.7135711250474026,0
2.2059311217028976,4
2.176191570173867,4
1.949937687931373,4
2.1176958232478396,1
2.65628763455431,4
1.20564665145299,2
1.7072131772190227,1
1.936342951444993,2
2.2757466203978622,2
2.005258735479777,4
2.335452633302525,4
1.908510703165208,4
1.820004589298653,5
2.5139655726803016,0
2.2123537015896426,4
2.012455268448436,5
1.571474748995707,0
2.1978037201171787,1
1.8607410519390908,4
2.4404668148612716,0
1.5159361939645866,0
2.3657350028584854,5
2.4165921563099952,0
1.7392471315547682,0
1.8646767128570032,0
1.3542394709098433,4
1.537634559455694,2
1.8905134651878222,4
2.5286082596749573,4
1.8786989232915516,0
1.9655312810387873,2
1.9923592323430137,4
1.880996978322882,4
1.8976539612855883,1
1.8083759675870683,2
1.6455778962326337,4
2.3328047687456737,2
1.4361519021442133,2
1.6287874671322113,2
1.9802548249080754,4
2.176164471963064,4
2.133866513813872,0
1.6623647212458272,2
1.6517117532058916,4
1.6907769471461134,4
2.4484177147948367,4
1.5955722815489912,4
1.6614488382593064,2
1.8364797126580572,4
1.8927608178881639,2
2.0674079643350267,5
2.005014279126489,4
2.3628603566496738,0
0.8703338130958784,5
1.7215292766618364,4
2.3212886468236347,0
1.928309099178307,0
1.773647324838052,2
1.5719870991040192,4
1.988184995517213,4
1.6480278822765282,3
1.7771590917630198,2
2.323533784227186,4
1.4762499785170484,2
2.2929281786567497,5
1.92496449403886,4
2.6268968572924303,4
1.6851962051546532,0
2.0415047441438374,4
2.441643576280616,4
1.5764986175408193,2
0.5768719898526271,4
2.343796441425848,4
0.9990434333082023,5
1.7909380602167628,5
2.145172620153445,4
1.892124248599084,4
2.6051059441875064,4
1.6597368154479808,4
1.936342951444993,5
1.6798411258926482,4
2.0151383269582803,4
2.022000961454158,4
1.9022367082971638,0
2.2474718564605447,4
1.6696992401827786,0
2.2134385389643905,5
1.8542290646128825,4
2.1615163197538587,2
2.217307708956657,4
2.1857514449447573,0
1.7460942683422633,0
1.662768237301102,4
1.644957534139671,5
1.1670154945358084,2
2.009070151401502,4
1.7641462401769819,4
2.214823428759608,0
2.2725799682628134,4
2.1573756659106893,4
1.9233981652047476,0
1.976736419912586,4
2.02672610620911,0
1.9324734039265492,4
1.8407206264804414,4
2.026824543930779,3
2.1588547134270595,4
1.5201587838614459,4
2.057125894468828,4
2.4559009406257055,4
1.7902787327170822,3
1.9101234599165553,3
1.6866244473290735,3
1.8539582164736563,4
1.6919522143329282,3
2.485783022827139,4
1.8236590715317167,3
1.557226132856624,4
2.1992571128116327,2
1.9589879058933417,3
1.7644801218869768,3
2.1991769026366774,4
2.159090006052059,4
2.005258735479777,4
1.599478324362473,2
1.6241721882961362,0
2.081325491670662,4
2.429180653531913,4
1.8180245288152774,0
1.9794865538870767,5
1.6735070403812276,2
1.8776917973111074,5
1.8536326151415445,1
1.0680059511669726,2
2.0946455342765895,2
2.0135626098393606,5
2.577164910596858,4
1.9602812855599114,4
2.3400759467648746,3
0.984560104029722,3
2.1125232615469534,5
2.0967181186604584,2
1.923087920980068,4
2.2219252599718033,0
1.7263520000572872,1
1.8696645371724143,5
2.3046629587101917,0
2.2757200620814975,0
2.5238936138725263,0
2.0275817034456183,4
2.120539212058855,4
2.3425695100960717,3
2.117506102704185,0
1.6547262885438847,2
1.7300098098336074,0
2.298217211927045,4
2.258106461555384,4
1.5960417968499436,2
1.1300006812807215,4
2.1932285520355648,4
1.889171826574625,0
2.216822723142823,3
2.343814995655096,4
1.7631202870471325,4
1.9963848832764428,4
1.3641028412391079,4
1.6841635049917847,4
1.604748407162256,5
2.1736535586607726,1
2.021480793565938,4
2.1609215783367737,4
1.683041301010642,2
2.396872210618169,0
1.7480266548698875,2
2.228254089668739,4
1.6244082335586676,4
1.6517117532058916,5
2.1705930692829525,0
2.296541221014939,4
1.6889166998156266,4
2.0273372470923303,4
2.2427431827256292,4
1.563727411032403,0
1.7905217927954038,5
2.5749405016440625,4
2.2846706642513572,4
1.9602812855599114,5
1.6650537411319961,0
2.0280706161521946,4
1.8014001005167226,4
2.0016259167821238,5
2.0086245922016324,4
1.5069475783112778,4
1.9755110340049502,4
1.8521350415033266,4
1.7331318012968702,2
1.9911734458716115,2
1.932861390149871,4
1.8942339598487956,5
2.2271608227689343,4
1.8330795737218017,4
1.6249991504076968,4
2.5909178050825874,3
2.161962668713694,2
1.9619466074410832,4
2.2725799682628134,2
1.8573793733831683,2
2.235194923811872,5
2.066207289420386,4
2.3113982487541964,4
2.0248484351696994,2
2.003066974161107,4
2.133289499442183,4
2.3535910251733427,4
2.1134550632857207,4
2.0309475601674736,3
1.9090123922335245,0
2.0570389752569587,4
1.9640858036299287,2
2.0368760763923834,4
2.206125760390503,4
2.358493646294495,4
2.163812025535906,4
2.271626236031289,2
1.7554134097741243,2
1.8773935287002022,5
1.4390313720591907,0
1.6874826115461758,5
1.906050240948296,4
1.7401072517938854,5
2.0102872260630633,4
1.574724893978781,4
2.314556933379924,2
2.4909549202401378,2
2.2196967094960525,4
2.2572698522408547,4
1.8403480507427339,5
2.408873113040314,4
1.583882919161344,2
2.1703593738143425,0
1.7081391733990172,4
1.718691623037341,3
1.8937341940747645,0
2.0273372470923303,4
1.5575334609464115,2
2.3446331451286597,2
0.8768625433116215,2
1.5803377007644612,0
2.0439914033314843,4
1.642322559058576,0
1.860752288917329,4
1.888159056782575,3
1.8686285415841994,4
2.396459692608727,2
1.5102644789781268,0
2.205828386662642,4
1.6382033150734503,3
2.0452071108871754,4
2.063326215414789,4
2.0513352064918595,3
1.5497585431082892,3
2.416467156460123,0
1.363222874206205,4
2.684849820073715,4
2.383864392225464,2
1.9607855236696579,2
1.6535069506907036,2
1.6840517570419282,0
1.79550352194244,4
1.6851962051546532,4
1.4890372259713147,0
1.6331214452935379,4
1.9830905373762033,1
1.6777961322738488,4
2.172574715390079,4
2.2099301587632283,0
1.0366477990622047,4
1.9952411431949155,2
2.0273372470923303,4
2.140734352389986,2
1.99780100626037,2
1.8905134651878222,1
1.7639841896791006,5
0.5099620876322675,4
1.5854352087829118,0
2.104515390455685,5
1.5432869909483897,4
1.958350493174681,2
2.1864782106247764,4
1.7877105447325912,4
1.6614488382593064,2
1.9009541220549773,4
1.9450257542481115,5
1.5906234366698744,0
1.976023685108252,4
2.5480243848631985,4
1.535022735306058,3
